"Re","Im","Norm","Order"
-8.6917,0,8.6917,1
8.5255,0,8.5255,2
-7.6166,0,7.6166,3
7.0793,0,7.0793,4
-6.179,0,6.179,5
6.043,0,6.043,6
-4.941,0,4.941,7
4.6867,0,4.6867,8
-3.3497,0,3.3497,9
3.2001,0,3.2001,10
-2.3112,0,2.3112,11
2.1579,0,2.1579,12
1.0972,0,1.0972,13
-0.6499,0,0.6499,14
0.1658,0,0.1658,15
-9.082,0,9.082,1
8.9694,0,8.9694,2
-7.3796,0,7.3796,3
7.0299,0,7.0299,4
-5.952,0,5.952,5
5.8477,0,5.8477,6
-4.6933,0,4.6933,7
4.5689,0,4.5689,8
3.1274,0,3.1274,9
-3.0213,0,3.0213,10
2.4537,0,2.4537,11
-2.4011,0,2.4011,12
1.7873,0,1.7873,13
-1.0975,0,1.0975,14
-0.2074,0,0.2074,15
-10.0744,0,10.0744,1
9.1106,0,9.1106,2
-7.0263,0,7.0263,3
7.0182,0,7.0182,4
5.8056,0,5.8056,5
-5.1956,0,5.1956,6
4.8498,0,4.8498,7
4.0287,0,4.0287,8
-3.914,0,3.914,9
-3.2553,0,3.2553,10
2.497,0,2.497,11
-2.3162,0,2.3162,12
-1.4557,0,1.4557,13
1.2951,0,1.2951,14
-0.0565,0,0.0565,15
9.1654,0,9.1654,1
-8.9218,0,8.9218,2
7.556,0,7.556,3
-7.4832,0,7.4832,4
-5.9483,0,5.9483,5
5.7004,0,5.7004,6
-4.8464,0,4.8464,7
4.2028,0,4.2028,8
3.4401,0,3.4401,9
-2.8874,0,2.8874,10
2.3867,0,2.3867,11
-2.2618,0,2.2618,12
1.769,0,1.769,13
-1.1007,0,1.1007,14
0.5108,0,0.5108,15
-9.0773,0,9.0773,1
8.9733,0,8.9733,2
7.8157,0,7.8157,3
-7.701,0,7.701,4
6.2568,0,6.2568,5
-5.6533,0,5.6533,6
4.907,0,4.907,7
-4.7622,0,4.7622,8
3.829,0,3.829,9
-3.6086,0,3.6086,10
2.6763,0,2.6763,11
-1.7517,0,1.7517,12
1.234,0,1.234,13
0.722,0,0.722,14
-0.347,0,0.347,15
10.6042,0,10.6042,1
-9.1665,0,9.1665,2
-7.241,0,7.241,3
7.0766,0,7.0766,4
6.8437,0,6.8437,5
-6.3288,0,6.3288,6
-4.6906,0,4.6906,7
4.5877,0,4.5877,8
-3.815,0,3.815,9
3.5809,0,3.5809,10
-2.5426,0,2.5426,11
1.9403,0,1.9403,12
-1.4423,0,1.4423,13
0.8352,0,0.8352,14
-0.5082,0,0.5082,15
8.9617,0,8.9617,1
-8.7209,0,8.7209,2
7.1923,0,7.1923,3
-6.803,0,6.803,4
5.8984,0,5.8984,5
-5.5392,0,5.5392,6
-4.769,0,4.769,7
4.7347,0,4.7347,8
-3.6005,0,3.6005,9
2.898,0,2.898,10
-2.7309,0,2.7309,11
2.2299,0,2.2299,12
-0.995,0,0.995,13
0.5411,0,0.5411,14
-0.5362,0,0.5362,15
9.9527,0,9.9527,1
-8.9698,0,8.9698,2
7.3018,0,7.3018,3
-6.7689,0,6.7689,4
-5.7812,0,5.7812,5
5.5282,0,5.5282,6
4.5721,0,4.5721,7
-4.1303,0,4.1303,8
-3.5519,0,3.5519,9
2.8375,0,2.8375,10
2.1231,0,2.1231,11
-1.8741,0,1.8741,12
-0.9698,0,0.9698,13
0.9676,0,0.9676,14
-0.3009,0,0.3009,15
9.2638,0,9.2638,1
-8.0197,0,8.0197,2
8.011,0,8.011,3
-6.644,0,6.644,4
6.5572,0,6.5572,5
5.566,0,5.566,6
-5.3888,0,5.3888,7
-4.8304,0,4.8304,8
3.6732,0,3.6732,9
-2.8855,0,2.8855,10
2.6967,0,2.6967,11
-1.8611,0,1.8611,12
1.8328,0,1.8328,13
-0.8087,0,0.8087,14
0.2497,0,0.2497,15
-10.4813,0,10.4813,1
9.2133,0,9.2133,2
7.3045,0,7.3045,3
-7.0094,0,7.0094,4
-6.2548,0,6.2548,5
6.0772,0,6.0772,6
4.7616,0,4.7616,7
-4.595,0,4.595,8
-3.6259,0,3.6259,9
3.5325,0,3.5325,10
-2.7446,0,2.7446,11
2.5737,0,2.5737,12
-1.3518,0,1.3518,13
1.2131,0,1.2131,14
0.1435,0,0.1435,15
10.551,0,10.551,1
-9.7928,0,9.7928,2
8.2854,0,8.2854,3
-7.0562,0,7.0562,4
6.1173,0,6.1173,5
-5.7193,0,5.7193,6
-4.6834,0,4.6834,7
4.2584,0,4.2584,8
-3.5722,0,3.5722,9
3.1982,0,3.1982,10
2.3824,0,2.3824,11
-2.3587,0,2.3587,12
-1.2607,0,1.2607,13
0.6678,0,0.6678,14
-0.1725,0,0.1725,15
9.2751,0,9.2751,1
-8.9905,0,8.9905,2
7.689,0,7.689,3
-7.66,0,7.66,4
6.7823,0,6.7823,5
-6.1459,0,6.1459,6
-5.4117,0,5.4117,7
4.3674,0,4.3674,8
-3.9259,0,3.9259,9
3.3772,0,3.3772,10
-2.7692,0,2.7692,11
2.0563,0,2.0563,12
-0.9982,0,0.9982,13
0.985,0,0.985,14
0.0792,0,0.0792,15
9.1597,0,9.1597,1
-8.8312,0,8.8312,2
7.6645,0,7.6645,3
6.8566,0,6.8566,4
-6.4341,0,6.4341,5
-5.5054,0,5.5054,6
5.1022,0,5.1022,7
-4.4081,0,4.4081,8
4.1193,0,4.1193,9
-3.7425,0,3.7425,10
-2.6607,0,2.6607,11
2.1682,0,2.1682,12
-1.6174,0,1.6174,13
1.2123,0,1.2123,14
0.2109,0,0.2109,15
10.0209,0,10.0209,1
-8.8619,0,8.8619,2
7.6373,0,7.6373,3
-7.544,0,7.544,4
6.8474,0,6.8474,5
-6.1972,0,6.1972,6
4.9732,0,4.9732,7
-4.5184,0,4.5184,8
-3.9514,0,3.9514,9
3.8588,0,3.8588,10
-2.7717,0,2.7717,11
2.2363,0,2.2363,12
1.4268,0,1.4268,13
-0.5287,0,0.5287,14
0.0401,0,0.0401,15
9.2905,0,9.2905,1
-8.4566,0,8.4566,2
7.4364,0,7.4364,3
-7.2568,0,7.2568,4
6.2478,0,6.2478,5
-5.9321,0,5.9321,6
5.0237,0,5.0237,7
-4.2096,0,4.2096,8
3.6236,0,3.6236,9
-3.0269,0,3.0269,10
2.847,0,2.847,11
-1.6283,0,1.6283,12
1.3367,0,1.3367,13
-1.2324,0,1.2324,14
-0.1889,0,0.1889,15
9.2554,0,9.2554,1
-7.9719,0,7.9719,2
7.717,0,7.717,3
-7.0698,0,7.0698,4
6.3117,0,6.3117,5
-4.9042,0,4.9042,6
4.507,0,4.507,7
-4.2297,0,4.2297,8
3.9192,0,3.9192,9
-2.932,0,2.932,10
2.4729,0,2.4729,11
-2.4167,0,2.4167,12
1.4171,0,1.4171,13
-0.9134,0,0.9134,14
0.0677,0,0.0677,15
9.6731,0,9.6731,1
-9.6647,0,9.6647,2
7.3327,0,7.3327,3
-7.0941,0,7.0941,4
6.5857,0,6.5857,5
-5.5835,0,5.5835,6
5.3193,0,5.3193,7
-4.3886,0,4.3886,8
3.9458,0,3.9458,9
-3.6711,0,3.6711,10
2.6907,0,2.6907,11
1.8793,0,1.8793,12
-1.7721,0,1.7721,13
0.4904,0,0.4904,14
-0.2772,0,0.2772,15
-9.7671,0,9.7671,1
8.6447,0,8.6447,2
-7.892,0,7.892,3
7.8218,0,7.8218,4
-6.4257,0,6.4257,5
4.72,0,4.72,6
-4.0905,0,4.0905,7
3.9761,0,3.9761,8
3.4413,0,3.4413,9
-3.2911,0,3.2911,10
-2.3274,0,2.3274,11
2.1801,0,2.1801,12
1.4378,0,1.4378,13
-1.4057,0,1.4057,14
-0.3422,0,0.3422,15
-9.1584,0,9.1584,1
8.0345,0,8.0345,2
7.429,0,7.429,3
-6.459,0,6.459,4
6.3511,0,6.3511,5
-4.4862,0,4.4862,6
4.1781,0,4.1781,7
-4.1257,0,4.1257,8
3.4285,0,3.4285,9
-3.3111,0,3.3111,10
2.7789,0,2.7789,11
-2.2871,0,2.2871,12
1.5483,0,1.5483,13
-0.6632,0,0.6632,14
0.1593,0,0.1593,15
9.3826,0,9.3826,1
-9.3135,0,9.3135,2
8.0394,0,8.0394,3
-6.9993,0,6.9993,4
6.0512,0,6.0512,5
-6.028,0,6.028,6
-5.0424,0,5.0424,7
4.883,0,4.883,8
4.4798,0,4.4798,9
-3.2559,0,3.2559,10
2.5814,0,2.5814,11
-2.3577,0,2.3577,12
-1.3389,0,1.3389,13
1.1809,0,1.1809,14
0.1072,0,0.1072,15
-9.5248,0,9.5248,1
8.9096,0,8.9096,2
-8.5704,0,8.5704,3
7.633,0,7.633,4
6.0713,0,6.0713,5
-6.0279,0,6.0279,6
-4.5637,0,4.5637,7
4.2601,0,4.2601,8
3.289,0,3.289,9
-3.1209,0,3.1209,10
2.5146,0,2.5146,11
-2.1993,0,2.1993,12
-1.2557,0,1.2557,13
1.1986,0,1.1986,14
0.5296,0,0.5296,15
-10.2383,0,10.2383,1
9.1565,0,9.1565,2
7.2141,0,7.2141,3
-6.9864,0,6.9864,4
6.3006,0,6.3006,5
-5.5448,0,5.5448,6
5.0621,0,5.0621,7
3.9724,0,3.9724,8
-3.9009,0,3.9009,9
-2.7516,0,2.7516,10
2.6862,0,2.6862,11
-1.7111,0,1.7111,12
1.4047,0,1.4047,13
-0.8829,0,0.8829,14
0.0067,0,0.0067,15
9.085,0,9.085,1
-8.9377,0,8.9377,2
-8.2557,0,8.2557,3
7.1893,0,7.1893,4
6.016,0,6.016,5
-5.9319,0,5.9319,6
-4.8998,0,4.8998,7
-4.4438,0,4.4438,8
4.205,0,4.205,9
-3.4161,0,3.4161,10
2.8758,0,2.8758,11
2.1266,0,2.1266,12
-1.5725,0,1.5725,13
-0.7538,0,0.7538,14
0.5487,0,0.5487,15
-8.8135,0,8.8135,1
8.4591,0,8.4591,2
-6.8595,0,6.8595,3
6.1657,0,6.1657,4
-5.4983,0,5.4983,5
4.9497,0,4.9497,6
4.563,0,4.563,7
-4.5399,0,4.5399,8
3.4558,0,3.4558,9
-3.4055,0,3.4055,10
2.6187,0,2.6187,11
-2.4008,0,2.4008,12
-1.6331,0,1.6331,13
1.1852,0,1.1852,14
-0.2271,0,0.2271,15
-8.8112,0,8.8112,1
8.4964,0,8.4964,2
-6.9981,0,6.9981,3
6.8164,0,6.8164,4
-5.5709,0,5.5709,5
5.4228,0,5.4228,6
4.9092,0,4.9092,7
-4.8776,0,4.8776,8
3.6463,0,3.6463,9
-3.2337,0,3.2337,10
2.3646,0,2.3646,11
-1.7758,0,1.7758,12
1.5574,0,1.5574,13
-0.8299,0,0.8299,14
-0.0512,0,0.0512,15
9.8556,0,9.8556,1
-8.9145,0,8.9145,2
8.5033,0,8.5033,3
-7.2317,0,7.2317,4
6.5573,0,6.5573,5
-6.1653,0,6.1653,6
5.4069,0,5.4069,7
-4.7579,0,4.7579,8
4.0931,0,4.0931,9
-3.4612,0,3.4612,10
2.9051,0,2.9051,11
-1.6696,0,1.6696,12
1.1776,0,1.1776,13
-0.6025,0,0.6025,14
0.2606,0,0.2606,15
-10.1191,0,10.1191,1
9.189,0,9.189,2
7.8326,0,7.8326,3
-7.4164,0,7.4164,4
6.7219,0,6.7219,5
-5.4828,0,5.4828,6
4.6791,0,4.6791,7
-4.3544,0,4.3544,8
3.8115,0,3.8115,9
-2.924,0,2.924,10
2.0722,0,2.0722,11
-1.947,0,1.947,12
-0.8887,0,0.8887,13
0.8111,0,0.8111,14
0.16,0,0.16,15
-9.7879,0,9.7879,1
9.25,0,9.25,2
7.8953,0,7.8953,3
-7.085,0,7.085,4
6.0292,0,6.0292,5
-5.7146,0,5.7146,6
5.2317,0,5.2317,7
-4.9225,0,4.9225,8
-4.114,0,4.114,9
3.8625,0,3.8625,10
2.7413,0,2.7413,11
-2.2579,0,2.2579,12
2.1451,0,2.1451,13
-1.2574,0,1.2574,14
0.7448,0,0.7448,15
-8.6169,0,8.6169,1
8.2416,0,8.2416,2
7.0018,0,7.0018,3
-6.9806,0,6.9806,4
-5.9096,0,5.9096,5
5.6785,0,5.6785,6
-4.8938,0,4.8938,7
4.5965,0,4.5965,8
-3.6053,0,3.6053,9
3.2693,0,3.2693,10
2.462,0,2.462,11
-2.2804,0,2.2804,12
0.8333,0,0.8333,13
-0.749,0,0.749,14
0.1483,0,0.1483,15
-9.7,0,9.7,1
9.4566,0,9.4566,2
7.5804,0,7.5804,3
-7.347,0,7.347,4
-6.1411,0,6.1411,5
6.0864,0,6.0864,6
-4.8337,0,4.8337,7
4.4905,0,4.4905,8
-3.4928,0,3.4928,9
3.1837,0,3.1837,10
-2.7313,0,2.7313,11
1.6848,0,1.6848,12
-1.6663,0,1.6663,13
0.7407,0,0.7407,14
-0.2653,0,0.2653,15
-8.7926,0,8.7926,1
8.6086,0,8.6086,2
7.7503,0,7.7503,3
-7.0902,0,7.0902,4
-6.1142,0,6.1142,5
5.8596,0,5.8596,6
-5.2786,0,5.2786,7
4.4544,0,4.4544,8
4.0295,0,4.0295,9
-3.6972,0,3.6972,10
2.4193,0,2.4193,11
-2.206,0,2.206,12
1.6929,0,1.6929,13
-1.028,0,1.028,14
-0.1063,0,0.1063,15
9.5014,0,9.5014,1
-8.8382,0,8.8382,2
-7.7364,0,7.7364,3
7.3586,0,7.3586,4
6.7026,0,6.7026,5
-6.1597,0,6.1597,6
-5.0295,0,5.0295,7
4.8637,0,4.8637,8
4.0113,0,4.0113,9
-3.2821,0,3.2821,10
2.9439,0,2.9439,11
-1.9598,0,1.9598,12
1.0164,0,1.0164,13
-0.912,0,0.912,14
0.3761,0,0.3761,15
8.9346,0,8.9346,1
-8.7818,0,8.7818,2
7.7056,0,7.7056,3
-6.9724,0,6.9724,4
6.6265,0,6.6265,5
-5.2076,0,5.2076,6
5.0832,0,5.0832,7
-4.3487,0,4.3487,8
3.7827,0,3.7827,9
-3.595,0,3.595,10
-2.4205,0,2.4205,11
2.3415,0,2.3415,12
-1.741,0,1.741,13
1.4541,0,1.4541,14
0.0719,0,0.0719,15
9.3959,0,9.3959,1
-9.105,0,9.105,2
-7.9788,0,7.9788,3
7.701,0,7.701,4
-6.3767,0,6.3767,5
5.7875,0,5.7875,6
-5.0242,0,5.0242,7
4.696,0,4.696,8
-3.6122,0,3.6122,9
3.5305,0,3.5305,10
-2.4625,0,2.4625,11
1.9239,0,1.9239,12
-1.3549,0,1.3549,13
0.836,0,0.836,14
-0.2467,0,0.2467,15
-8.833,0,8.833,1
8.4336,0,8.4336,2
-7.4573,0,7.4573,3
7.0057,0,7.0057,4
-6.1294,0,6.1294,5
5.8428,0,5.8428,6
4.793,0,4.793,7
-4.6001,0,4.6001,8
3.5951,0,3.5951,9
-3.1656,0,3.1656,10
-1.8411,0,1.8411,11
1.6923,0,1.6923,12
-1.2124,0,1.2124,13
0.9313,0,0.9313,14
-0.2263,0,0.2263,15
10.507,0,10.507,1
-8.8108,0,8.8108,2
8.2928,0,8.2928,3
6.8708,0,6.8708,4
-6.3829,0,6.3829,5
-5.5809,0,5.5809,6
4.9709,0,4.9709,7
-4.6422,0,4.6422,8
3.6787,0,3.6787,9
-3.2944,0,3.2944,10
-2.6543,0,2.6543,11
2.3916,0,2.3916,12
-1.4649,0,1.4649,13
1.4169,0,1.4169,14
-0.2988,0,0.2988,15
-8.5956,0,8.5956,1
8.1997,0,8.1997,2
-7.1918,0,7.1918,3
7.1148,0,7.1148,4
-5.8912,0,5.8912,5
5.5606,0,5.5606,6
4.2819,0,4.2819,7
-4.0973,0,4.0973,8
-3.368,0,3.368,9
3.1982,0,3.1982,10
-2.242,0,2.242,11
1.7258,0,1.7258,12
-1.1515,0,1.1515,13
1.0462,0,1.0462,14
-0.2132,0,0.2132,15
-9.6553,0,9.6553,1
8.4837,0,8.4837,2
-7.9509,0,7.9509,3
7.4621,0,7.4621,4
-6.1822,0,6.1822,5
5.851,0,5.851,6
-4.9608,0,4.9608,7
4.1271,0,4.1271,8
-3.9819,0,3.9819,9
2.8856,0,2.8856,10
-2.8777,0,2.8777,11
-1.5,0,1.5,12
1.3383,0,1.3383,13
-0.4868,0,0.4868,14
0.314,0,0.314,15
9.662,0,9.662,1
-9.64,0,9.64,2
7.8039,0,7.8039,3
-7.7374,0,7.7374,4
6.3648,0,6.3648,5
-5.6072,0,5.6072,6
-4.7524,0,4.7524,7
4.3938,0,4.3938,8
3.5769,0,3.5769,9
-3.4493,0,3.4493,10
-2.4963,0,2.4963,11
2.3372,0,2.3372,12
-1.0431,0,1.0431,13
0.9767,0,0.9767,14
-0.1274,0,0.1274,15
9.4678,0,9.4678,1
-8.7085,0,8.7085,2
8.0978,0,8.0978,3
-7.8658,0,7.8658,4
-6.4615,0,6.4615,5
6.4344,0,6.4344,6
5.0541,0,5.0541,7
-4.6485,0,4.6485,8
3.7128,0,3.7128,9
-3.6551,0,3.6551,10
2.8869,0,2.8869,11
-2.1839,0,2.1839,12
-1.5795,0,1.5795,13
0.8445,0,0.8445,14
-0.0779,0,0.0779,15
8.924,0,8.924,1
-8.8934,0,8.8934,2
-7.9629,0,7.9629,3
7.2847,0,7.2847,4
6.02,0,6.02,5
-5.8502,0,5.8502,6
4.7072,0,4.7072,7
-4.6364,0,4.6364,8
3.9189,0,3.9189,9
2.7466,0,2.7466,10
-2.7164,0,2.7164,11
-2.2544,0,2.2544,12
1.7612,0,1.7612,13
0.5036,0,0.5036,14
-0.4817,0,0.4817,15
-9.9095,0,9.9095,1
9.5056,0,9.5056,2
-8.362,0,8.362,3
7.4561,0,7.4561,4
-6.8643,0,6.8643,5
6.7074,0,6.7074,6
5.8623,0,5.8623,7
-5.0661,0,5.0661,8
4.5051,0,4.5051,9
-3.1171,0,3.1171,10
2.9625,0,2.9625,11
2.3476,0,2.3476,12
-2.0062,0,2.0062,13
0.6761,0,0.6761,14
-0.293,0,0.293,15
-9.0889,0,9.0889,1
8.616,0,8.616,2
-7.9825,0,7.9825,3
7.5737,0,7.5737,4
-6.4687,0,6.4687,5
5.5446,0,5.5446,6
-4.8166,0,4.8166,7
4.3836,0,4.3836,8
-3.5135,0,3.5135,9
-3.0913,0,3.0913,10
3.0232,0,3.0232,11
2.2808,0,2.2808,12
-1.6732,0,1.6732,13
1.0638,0,1.0638,14
-0.3702,0,0.3702,15
-9.6487,0,9.6487,1
9.0802,0,9.0802,2
-8.0282,0,8.0282,3
-7.2138,0,7.2138,4
7.1379,0,7.1379,5
5.8935,0,5.8935,6
-4.9506,0,4.9506,7
4.9056,0,4.9056,8
-3.7733,0,3.7733,9
3.3458,0,3.3458,10
-2.8895,0,2.8895,11
2.1859,0,2.1859,12
-1.7188,0,1.7188,13
-0.4971,0,0.4971,14
0.4926,0,0.4926,15
9.8657,0,9.8657,1
-9.2196,0,9.2196,2
7.4626,0,7.4626,3
-6.9785,0,6.9785,4
5.9751,0,5.9751,5
-5.7144,0,5.7144,6
4.7299,0,4.7299,7
-4.7059,0,4.7059,8
3.7474,0,3.7474,9
2.9332,0,2.9332,10
-2.8902,0,2.8902,11
-1.9412,0,1.9412,12
1.5689,0,1.5689,13
-1.065,0,1.065,14
0.4838,0,0.4838,15
9.1051,0,9.1051,1
-8.4357,0,8.4357,2
7.6206,0,7.6206,3
-7.1568,0,7.1568,4
5.5341,0,5.5341,5
-5.3067,0,5.3067,6
-4.59,0,4.59,7
4.5653,0,4.5653,8
-3.9955,0,3.9955,9
3.5999,0,3.5999,10
-2.4476,0,2.4476,11
2.3252,0,2.3252,12
-1.7672,0,1.7672,13
1.0107,0,1.0107,14
-0.0669,0,0.0669,15
9.0454,0,9.0454,1
-8.9805,0,8.9805,2
-7.9186,0,7.9186,3
7.3861,0,7.3861,4
-6.7122,0,6.7122,5
5.437,0,5.437,6
-5.1104,0,5.1104,7
4.2348,0,4.2348,8
-3.6808,0,3.6808,9
3.2362,0,3.2362,10
2.6066,0,2.6066,11
-2.556,0,2.556,12
1.5063,0,1.5063,13
-1.2084,0,1.2084,14
-0.1887,0,0.1887,15
8.6659,0,8.6659,1
-8.037,0,8.037,2
-7.4043,0,7.4043,3
7.3569,0,7.3569,4
6.2187,0,6.2187,5
-5.5651,0,5.5651,6
-4.5967,0,4.5967,7
4.5898,0,4.5898,8
-3.5271,0,3.5271,9
3.368,0,3.368,10
-2.5276,0,2.5276,11
2.4236,0,2.4236,12
-1.7528,0,1.7528,13
0.5343,0,0.5343,14
-0.275,0,0.275,15
9.8371,0,9.8371,1
-9.3244,0,9.3244,2
8.3825,0,8.3825,3
-7.777,0,7.777,4
6.1674,0,6.1674,5
-5.7193,0,5.7193,6
-5.1383,0,5.1383,7
4.6317,0,4.6317,8
-4.1202,0,4.1202,9
3.6522,0,3.6522,10
-2.7431,0,2.7431,11
2.4495,0,2.4495,12
-1.9051,0,1.9051,13
1.1582,0,1.1582,14
-0.0984,0,0.0984,15
8.7434,0,8.7434,1
-8.3992,0,8.3992,2
6.8535,0,6.8535,3
-6.8138,0,6.8138,4
-5.904,0,5.904,5
5.4071,0,5.4071,6
4.4975,0,4.4975,7
-4.3354,0,4.3354,8
3.923,0,3.923,9
-3.4688,0,3.4688,10
-2.6122,0,2.6122,11
2.5632,0,2.5632,12
-1.1947,0,1.1947,13
0.7842,0,0.7842,14
0.621,0,0.621,15
9.5861,0,9.5861,1
-9.4604,0,9.4604,2
7.9828,0,7.9828,3
-7.9037,0,7.9037,4
6.485,0,6.485,5
-6.3403,0,6.3403,6
4.954,0,4.954,7
-4.9404,0,4.9404,8
-3.7376,0,3.7376,9
-3.4134,0,3.4134,10
3.3047,0,3.3047,11
2.3853,0,2.3853,12
-1.4466,0,1.4466,13
-0.9245,0,0.9245,14
0.5477,0,0.5477,15
10.2596,0,10.2596,1
-8.7841,0,8.7841,2
8.0529,0,8.0529,3
-7.1155,0,7.1155,4
6.4195,0,6.4195,5
-5.0714,0,5.0714,6
4.8092,0,4.8092,7
-3.9794,0,3.9794,8
3.5472,0,3.5472,9
-3.1291,0,3.1291,10
2.3723,0,2.3723,11
-1.7115,0,1.7115,12
1.4118,0,1.4118,13
-1.1555,0,1.1555,14
0.2384,0,0.2384,15
9.9377,0,9.9377,1
-8.445,0,8.445,2
8.3807,0,8.3807,3
-7.2718,0,7.2718,4
6.3544,0,6.3544,5
-5.4276,0,5.4276,6
-4.5854,0,4.5854,7
4.5324,0,4.5324,8
-3.4058,0,3.4058,9
3.4052,0,3.4052,10
-2.8372,0,2.8372,11
2.035,0,2.035,12
-1.572,0,1.572,13
0.9203,0,0.9203,14
-0.8613,0,0.8613,15
-10.0854,0,10.0854,1
8.3652,0,8.3652,2
-7.9759,0,7.9759,3
6.9725,0,6.9725,4
-6.6535,0,6.6535,5
5.1583,0,5.1583,6
-4.9898,0,4.9898,7
3.9065,0,3.9065,8
-3.4544,0,3.4544,9
-2.7121,0,2.7121,10
2.6253,0,2.6253,11
2.0567,0,2.0567,12
-1.2703,0,1.2703,13
1.0271,0,1.0271,14
0.3099,0,0.3099,15
8.5133,0,8.5133,1
-8.0097,0,8.0097,2
7.327,0,7.327,3
-6.2614,0,6.2614,4
6.2528,0,6.2528,5
-5.0356,0,5.0356,6
5.0185,0,5.0185,7
3.8641,0,3.8641,8
-3.6119,0,3.6119,9
3.2084,0,3.2084,10
-3.1852,0,3.1852,11
-1.839,0,1.839,12
1.7133,0,1.7133,13
-1.0342,0,1.0342,14
0.6019,0,0.6019,15
-9.6163,0,9.6163,1
9.0302,0,9.0302,2
-7.2631,0,7.2631,3
7.0204,0,7.0204,4
-6.3977,0,6.3977,5
6.3703,0,6.3703,6
5.0965,0,5.0965,7
-4.3966,0,4.3966,8
3.4922,0,3.4922,9
-2.9629,0,2.9629,10
2.6011,0,2.6011,11
-2.4007,0,2.4007,12
1.1904,0,1.1904,13
-0.874,0,0.874,14
-0.0614,0,0.0614,15
9.2687,0,9.2687,1
-8.7282,0,8.7282,2
-7.6944,0,7.6944,3
7.5405,0,7.5405,4
6.4415,0,6.4415,5
-5.7504,0,5.7504,6
5.3139,0,5.3139,7
-4.9764,0,4.9764,8
3.9136,0,3.9136,9
-3.625,0,3.625,10
-2.5612,0,2.5612,11
1.661,0,1.661,12
-1.5299,0,1.5299,13
0.9503,0,0.9503,14
0.3222,0,0.3222,15
9.9643,0,9.9643,1
-8.8674,0,8.8674,2
-7.6762,0,7.6762,3
7.1293,0,7.1293,4
-6.2935,0,6.2935,5
6.0157,0,6.0157,6
-5.1152,0,5.1152,7
3.9784,0,3.9784,8
-3.2318,0,3.2318,9
3.074,0,3.074,10
-2.2079,0,2.2079,11
2.0834,0,2.0834,12
-1.7779,0,1.7779,13
0.9219,0,0.9219,14
0.3805,0,0.3805,15
9.3888,0,9.3888,1
-8.5081,0,8.5081,2
7.5144,0,7.5144,3
6.7595,0,6.7595,4
-6.3549,0,6.3549,5
-5.2838,0,5.2838,6
-4.5488,0,4.5488,7
4.5451,0,4.5451,8
3.2636,0,3.2636,9
-3.1552,0,3.1552,10
-2.2094,0,2.2094,11
1.696,0,1.696,12
1.1989,0,1.1989,13
-0.7375,0,0.7375,14
0.0766,0,0.0766,15
-9.4265,0,9.4265,1
9.2074,0,9.2074,2
8.0627,0,8.0627,3
-6.8784,0,6.8784,4
6.4479,0,6.4479,5
5.4605,0,5.4605,6
-5.4255,0,5.4255,7
-4.469,0,4.469,8
4.1204,0,4.1204,9
-3.4691,0,3.4691,10
2.7098,0,2.7098,11
-2.4088,0,2.4088,12
1.3677,0,1.3677,13
-0.7381,0,0.7381,14
0.3672,0,0.3672,15
-10.2166,0,10.2166,1
9.5044,0,9.5044,2
-7.4373,0,7.4373,3
6.8617,0,6.8617,4
-6.2481,0,6.2481,5
6.074,0,6.074,6
-5.4363,0,5.4363,7
4.0959,0,4.0959,8
-3.628,0,3.628,9
3.2602,0,3.2602,10
-2.8713,0,2.8713,11
2.2787,0,2.2787,12
-1.5959,0,1.5959,13
1.1092,0,1.1092,14
-0.4381,0,0.4381,15
9.4439,0,9.4439,1
-8.9606,0,8.9606,2
-7.9295,0,7.9295,3
6.8209,0,6.8209,4
-6.504,0,6.504,5
5.4241,0,5.4241,6
-4.9423,0,4.9423,7
4.742,0,4.742,8
-3.7285,0,3.7285,9
3.1132,0,3.1132,10
-2.3491,0,2.3491,11
1.9837,0,1.9837,12
-1.2998,0,1.2998,13
0.3928,0,0.3928,14
-0.3886,0,0.3886,15
-9.6169,0,9.6169,1
8.999,0,8.999,2
7.6749,0,7.6749,3
-7.6717,0,7.6717,4
-6.3083,0,6.3083,5
5.5107,0,5.5107,6
-5.1679,0,5.1679,7
-4.0075,0,4.0075,8
3.9621,0,3.9621,9
2.8311,0,2.8311,10
-2.4247,0,2.4247,11
1.6806,0,1.6806,12
-1.0643,0,1.0643,13
0.398,0,0.398,14
-0.2724,0,0.2724,15
-8.8726,0,8.8726,1
8.4144,0,8.4144,2
-7.8235,0,7.8235,3
7.4307,0,7.4307,4
5.9777,0,5.9777,5
-5.7998,0,5.7998,6
4.6313,0,4.6313,7
-4.522,0,4.522,8
-3.5121,0,3.5121,9
2.9994,0,2.9994,10
-2.2318,0,2.2318,11
1.5351,0,1.5351,12
-1.3019,0,1.3019,13
0.6044,0,0.6044,14
0.0485,0,0.0485,15
9.198,0,9.198,1
-8.3344,0,8.3344,2
7.5041,0,7.5041,3
-6.961,0,6.961,4
6.1701,0,6.1701,5
-5.9152,0,5.9152,6
-5.346,0,5.346,7
4.7269,0,4.7269,8
-4.1801,0,4.1801,9
3.5389,0,3.5389,10
2.6871,0,2.6871,11
-2.5624,0,2.5624,12
-1.3833,0,1.3833,13
-0.9905,0,0.9905,14
0.6213,0,0.6213,15
9.5897,0,9.5897,1
-9.4345,0,9.4345,2
6.919,0,6.919,3
-6.8865,0,6.8865,4
6.3784,0,6.3784,5
