"Re","Im","Norm","Order"
2.7193,0,2.7193,8
-2.7176,0,2.7176,9
-2.5315,0,2.5315,10
2.0066,0,2.0066,11
-1.6585,0,1.6585,12
-0.8351,0,0.8351,13
0.7909,0,0.7909,14
-0.2643,0,0.2643,15
6.2924,0,6.2924,1
-6.2426,0,6.2426,2
5.4542,0,5.4542,3
-4.6566,0,4.6566,4
4.3481,0,4.3481,5
-4.1688,0,4.1688,6
3.8432,0,3.8432,7
-3.203,0,3.203,8
2.8536,0,2.8536,9
-2.5485,0,2.5485,10
-1.5989,0,1.5989,11
1.1918,0,1.1918,12
0.9787,0,0.9787,13
-0.9503,0,0.9503,14
-0.0449,0,0.0449,15
6.3254,0,6.3254,1
-6.0696,0,6.0696,2
5.81,0,5.81,3
-4.8611,0,4.8611,4
4.5733,0,4.5733,5
-4.0143,0,4.0143,6
3.9205,0,3.9205,7
-3.3047,0,3.3047,8
-2.8582,0,2.8582,9
2.7675,0,2.7675,10
1.8686,0,1.8686,11
-1.2515,0,1.2515,12
1.0405,0,1.0405,13
-0.4836,0,0.4836,14
-0.1623,0,0.1623,15
-6.7317,0,6.7317,1
6.5495,0,6.5495,2
5.6847,0,5.6847,3
-4.9793,0,4.9793,4
-4.5062,0,4.5062,5
4.2024,0,4.2024,6
-3.9849,0,3.9849,7
3.4592,0,3.4592,8
-3.3703,0,3.3703,9
2.4974,0,2.4974,10
-1.9175,0,1.9175,11
1.7721,0,1.7721,12
-1.4783,0,1.4783,13
-0.8933,0,0.8933,14
0.7494,0,0.7494,15
7.1404,0,7.1404,1
-6.8175,0,6.8175,2
-5.9553,0,5.9553,3
5.6675,0,5.6675,4
4.7992,0,4.7992,5
4.3885,0,4.3885,6
-4.272,0,4.272,7
-4.0651,0,4.0651,8
4.0266,0,4.0266,9
-3.1291,0,3.1291,10
1.7132,0,1.7132,11
-1.6334,0,1.6334,12
-1.1215,0,1.1215,13
0.7676,0,0.7676,14
-0.4898,0,0.4898,15
6.0959,0,6.0959,1
-5.148,0,5.148,2
5.1342,0,5.1342,3
3.9906,0,3.9906,4
-3.9553,0,3.9553,5
-2.9424,0,2.9424,6
2.5696,0,2.5696,7
-2.3762,0,2.3762,8
2.1302,0,2.1302,9
-2.1062,0,2.1062,10
-1.5986,0,1.5986,11
-1.3089,0,1.3089,12
1.0887,0,1.0887,13
-0.9218,0,0.9218,14
0.0443,0,0.0443,15
-6.8966,0,6.8966,1
6.599,0,6.599,2
5.5882,0,5.5882,3
-5.3174,0,5.3174,4
-4.9698,0,4.9698,5
4.6512,0,4.6512,6
-3.9535,0,3.9535,7
3.2721,0,3.2721,8
3.1244,0,3.1244,9
-2.6189,0,2.6189,10
2.1053,0,2.1053,11
-1.5597,0,1.5597,12
-0.8242,0,0.8242,13
0.7769,0,0.7769,14
0.2946,0,0.2946,15
7.3642,0,7.3642,1
-5.6343,0,5.6343,2
-4.7441,0,4.7441,3
4.5091,0,4.5091,4
-4.1883,0,4.1883,5
-3.3426,0,3.3426,6
3.2127,0,3.2127,7
-3.0926,0,3.0926,8
2.8801,0,2.8801,9
2.1289,0,2.1289,10
1.3781,0,1.3781,11
1.3708,0,1.3708,12
-1.0289,0,1.0289,13
0.2934,0,0.2934,14
-0.1374,0,0.1374,15
8.0968,0,8.0968,1
6.3854,0,6.3854,2
-6.0251,0,6.0251,3
5.812,0,5.812,4
-5.2258,0,5.2258,5
5.1997,0,5.1997,6
-3.6989,0,3.6989,7
-3.0233,0,3.0233,8
2.89,0,2.89,9
-2.3369,0,2.3369,10
2.2343,0,2.2343,11
-1.4941,0,1.4941,12
1.438,0,1.438,13
-1.4028,0,1.4028,14
0.2111,0,0.2111,15
6.1419,0,6.1419,1
-6.1397,0,6.1397,2
5.9459,0,5.9459,3
-5.0669,0,5.0669,4
-3.861,0,3.861,5
3.3847,0,3.3847,6
3.2907,0,3.2907,7
-3.2393,0,3.2393,8
-2.9353,0,2.9353,9
2.5488,0,2.5488,10
1.1496,0,1.1496,11
-1.1077,0,1.1077,12
0.9078,0,0.9078,13
-0.8162,0,0.8162,14
-0.309,0,0.309,15
6.3308,0,6.3308,1
-6.2767,0,6.2767,2
5.885,0,5.885,3
-5.1578,0,5.1578,4
5.0851,0,5.0851,5
-4.5721,0,4.5721,6
-3.4415,0,3.4415,7
2.914,0,2.914,8
-2.744,0,2.744,9
-2.49,0,2.49,10
1.8794,0,1.8794,11
-1.4901,0,1.4901,12
1.481,0,1.481,13
0.9156,0,0.9156,14
-0.1706,0,0.1706,15
6.8798,0,6.8798,1
-6.2015,0,6.2015,2
-5.9013,0,5.9013,3
5.0039,0,5.0039,4
4.1164,0,4.1164,5
-3.9687,0,3.9687,6
-3.501,0,3.501,7
2.9197,0,2.9197,8
-2.8369,0,2.8369,9
-1.9329,0,1.9329,10
-1.453,0,1.453,11
1.1521,0,1.1521,12
-1.073,0,1.073,13
0.8146,0,0.8146,14
0.4448,0,0.4448,15
8.0865,0,8.0865,1
-6.7669,0,6.7669,2
4.8481,0,4.8481,3
-4.7389,0,4.7389,4
4.3469,0,4.3469,5
3.2081,0,3.2081,6
-3.0873,0,3.0873,7
-2.6178,0,2.6178,8
2.294,0,2.294,9
1.9349,0,1.9349,10
-1.8312,0,1.8312,11
-1.2029,0,1.2029,12
1.175,0,1.175,13
-0.7575,0,0.7575,14
-0.6239,0,0.6239,15
6.6085,0,6.6085,1
5.4056,0,5.4056,2
-5.3977,0,5.3977,3
-4.9359,0,4.9359,4
4.2737,0,4.2737,5
-3.5375,0,3.5375,6
2.9576,0,2.9576,7
-2.4746,0,2.4746,8
2.4651,0,2.4651,9
-1.729,0,1.729,10
-1.5874,0,1.5874,11
1.2008,0,1.2008,12
-0.4375,0,0.4375,13
-0.3066,0,0.3066,14
0.1293,0,0.1293,15
6.6769,0,6.6769,1
-6.186,0,6.186,2
5.6686,0,5.6686,3
-4.4208,0,4.4208,4
-3.997,0,3.997,5
3.7159,0,3.7159,6
-3.4674,0,3.4674,7
2.9139,0,2.9139,8
-2.6288,0,2.6288,9
2.3938,0,2.3938,10
1.8748,0,1.8748,11
-1.7711,0,1.7711,12
-0.8628,0,0.8628,13
0.4908,0,0.4908,14
-0.4846,0,0.4846,15
-8.4859,0,8.4859,1
6.587,0,6.587,2
-6.129,0,6.129,3
5.3387,0,5.3387,4
-4.6939,0,4.6939,5
4.3192,0,4.3192,6
-4.0492,0,4.0492,7
3.0439,0,3.0439,8
-3.0058,0,3.0058,9
2.2643,0,2.2643,10
-1.8986,0,1.8986,11
-1.641,0,1.641,12
1.372,0,1.372,13
-0.9584,0,0.9584,14
-0.3299,0,0.3299,15
-7.3638,0,7.3638,1
6.1008,0,6.1008,2
-5.8935,0,5.8935,3
4.6846,0,4.6846,4
3.9956,0,3.9956,5
-3.9684,0,3.9684,6
-3.0516,0,3.0516,7
-2.5903,0,2.5903,8
2.1757,0,2.1757,9
-2.0324,0,2.0324,10
-1.3143,0,1.3143,11
-0.9781,0,0.9781,12
0.8405,0,0.8405,13
0.6261,0,0.6261,14
0.0716,0,0.0716,15
-7.6831,0,7.6831,1
5.9255,0,5.9255,2
-4.9484,0,4.9484,3
-4.6114,0,4.6114,4
4.2393,0,4.2393,5
3.8966,0,3.8966,6
-3.6231,0,3.6231,7
-3.1034,0,3.1034,8
2.9365,0,2.9365,9
2.7034,0,2.7034,10
2.1172,0,2.1172,11
-1.8036,0,1.8036,12
-0.9018,0,0.9018,13
0.4699,0,0.4699,14
-0.0585,0,0.0585,15
-6.5547,0,6.5547,1
6.5387,0,6.5387,2
-5.8451,0,5.8451,3
4.8791,0,4.8791,4
-3.9339,0,3.9339,5
-3.6305,0,3.6305,6
3.1663,0,3.1663,7
2.5418,0,2.5418,8
-2.1907,0,2.1907,9
1.7517,0,1.7517,10
-0.8591,0,0.8591,11
-0.6815,0,0.6815,12
0.6341,0,0.6341,13
0.3842,0,0.3842,14
-0.3061,0,0.3061,15
6.8074,0,6.8074,1
-6.7847,0,6.7847,2
-6.3509,0,6.3509,3
5.3581,0,5.3581,4
-4.8391,0,4.8391,5
-3.7508,0,3.7508,6
3.4116,0,3.4116,7
3.3098,0,3.3098,8
-2.7493,0,2.7493,9
-2.3166,0,2.3166,10
2.1812,0,2.1812,11
1.6592,0,1.6592,12
-1.1821,0,1.1821,13
0.469,0,0.469,14
-0.0552,0,0.0552,15
-7.6945,0,7.6945,1
6.0299,0,6.0299,2
-5.9669,0,5.9669,3
5.6435,0,5.6435,4
5.1838,0,5.1838,5
-4.913,0,4.913,6
3.8597,0,3.8597,7
2.8,0,2.8,8
-2.4924,0,2.4924,9
-2.2544,0,2.2544,10
1.6004,0,1.6004,11
-1.5506,0,1.5506,12
-0.8607,0,0.8607,13
0.8476,0,0.8476,14
-0.1018,0,0.1018,15
-6.1865,0,6.1865,1
5.3496,0,5.3496,2
-5.2536,0,5.2536,3
-4.6298,0,4.6298,4
4.2183,0,4.2183,5
4.0248,0,4.0248,6
-3.3711,0,3.3711,7
2.7814,0,2.7814,8
2.3309,0,2.3309,9
-1.8846,0,1.8846,10
-1.4603,0,1.4603,11
-1.2974,0,1.2974,12
1.2594,0,1.2594,13
-0.8513,0,0.8513,14
0.5996,0,0.5996,15
7.5714,0,7.5714,1
-6.928,0,6.928,2
-6.0183,0,6.0183,3
5.955,0,5.955,4
4.9198,0,4.9198,5
-4.6211,0,4.6211,6
-4.146,0,4.146,7
3.8316,0,3.8316,8
-2.6758,0,2.6758,9
2.599,0,2.599,10
-2.2767,0,2.2767,11
1.9527,0,1.9527,12
1.4376,0,1.4376,13
-0.7904,0,0.7904,14
0.1581,0,0.1581,15
6.4093,0,6.4093,1
-6.2485,0,6.2485,2
5.1197,0,5.1197,3
-4.9217,0,4.9217,4
-4.5537,0,4.5537,5
4.5322,0,4.5322,6
-3.4139,0,3.4139,7
3.2346,0,3.2346,8
2.5035,0,2.5035,9
-2.3203,0,2.3203,10
2.0379,0,2.0379,11
1.4768,0,1.4768,12
-1.3952,0,1.3952,13
-1.2693,0,1.2693,14
0.2815,0,0.2815,15
-7.1562,0,7.1562,1
-6.0943,0,6.0943,2
5.9234,0,5.9234,3
5.2381,0,5.2381,4
-4.7957,0,4.7957,5
4.418,0,4.418,6
-3.6305,0,3.6305,7
3.5732,0,3.5732,8
2.8911,0,2.8911,9
-2.8817,0,2.8817,10
-1.3539,0,1.3539,11
1.1049,0,1.1049,12
-1.0038,0,1.0038,13
-0.7033,0,0.7033,14
-0.121,0,0.121,15
-7.3096,0,7.3096,1
-6.6759,0,6.6759,2
6.3624,0,6.3624,3
5.0668,0,5.0668,4
-4.9341,0,4.9341,5
4.0678,0,4.0678,6
-3.7026,0,3.7026,7
3.1481,0,3.1481,8
-2.1876,0,2.1876,9
2.0801,0,2.0801,10
1.5558,0,1.5558,11
-1.2227,0,1.2227,12
0.8269,0,0.8269,13
-0.6837,0,0.6837,14
-0.2779,0,0.2779,15
5.8853,0,5.8853,1
-5.6805,0,5.6805,2
4.6417,0,4.6417,3
-4.5169,0,4.5169,4
3.9394,0,3.9394,5
-3.8828,0,3.8828,6
3.0464,0,3.0464,7
-3.0102,0,3.0102,8
-2.6775,0,2.6775,9
2.509,0,2.509,10
2.1092,0,2.1092,11
-1.5443,0,1.5443,12
1.2276,0,1.2276,13
-1.1778,0,1.1778,14
0.6851,0,0.6851,15
7.2808,0,7.2808,1
-6.8337,0,6.8337,2
-5.9502,0,5.9502,3
5.7489,0,5.7489,4
-4.7014,0,4.7014,5
4.5343,0,4.5343,6
-3.7613,0,3.7613,7
-3.1153,0,3.1153,8
2.8643,0,2.8643,9
2.3352,0,2.3352,10
1.8299,0,1.8299,11
-1.4572,0,1.4572,12
-0.9818,0,0.9818,13
0.6299,0,0.6299,14
-0.3334,0,0.3334,15
-7.5643,0,7.5643,1
7.4387,0,7.4387,2
5.2068,0,5.2068,3
4.5761,0,4.5761,4
-4.2187,0,4.2187,5
-3.8166,0,3.8166,6
3.6422,0,3.6422,7
-3.39,0,3.39,8
3.3416,0,3.3416,9
-2.8483,0,2.8483,10
1.2393,0,1.2393,11
-0.8552,0,0.8552,12
-0.8227,0,0.8227,13
0.4033,0,0.4033,14
-0.106,0,0.106,15
-7.2728,0,7.2728,1
6.82,0,6.82,2
-6.3023,0,6.3023,3
5.2832,0,5.2832,4
4.3403,0,4.3403,5
-3.621,0,3.621,6
-3.3663,0,3.3663,7
2.7235,0,2.7235,8
-2.4014,0,2.4014,9
2.3115,0,2.3115,10
1.9617,0,1.9617,11
-1.8875,0,1.8875,12
-1.1801,0,1.1801,13
0.9354,0,0.9354,14
0.1033,0,0.1033,15
6.7761,0,6.7761,1
-6.7474,0,6.7474,2
6.146,0,6.146,3
-5.2077,0,5.2077,4
4.3625,0,4.3625,5
3.9447,0,3.9447,6
-3.7679,0,3.7679,7
2.7048,0,2.7048,8
-2.4303,0,2.4303,9
-2.0054,0,2.0054,10
1.7229,0,1.7229,11
-1.0139,0,1.0139,12
0.7593,0,0.7593,13
0.5626,0,0.5626,14
-0.2656,0,0.2656,15
-7.3443,0,7.3443,1
6.4228,0,6.4228,2
-6.0938,0,6.0938,3
5.0624,0,5.0624,4
4.748,0,4.748,5
-4.3859,0,4.3859,6
-3.5331,0,3.5331,7
3.3696,0,3.3696,8
-2.9579,0,2.9579,9
2.3658,0,2.3658,10
-1.9757,0,1.9757,11
0.7771,0,0.7771,12
0.6072,0,0.6072,13
-0.5243,0,0.5243,14
-0.3918,0,0.3918,15
-6.213,0,6.213,1
5.9085,0,5.9085,2
4.9482,0,4.9482,3
-4.6088,0,4.6088,4
-3.9952,0,3.9952,5
3.9081,0,3.9081,6
-3.4425,0,3.4425,7
2.9656,0,2.9656,8
-2.5488,0,2.5488,9
-2.1095,0,2.1095,10
-2.0193,0,2.0193,11
1.6687,0,1.6687,12
1.1244,0,1.1244,13
0.334,0,0.334,14
-0.1546,0,0.1546,15
6.5901,0,6.5901,1
-6.3416,0,6.3416,2
-5.8568,0,5.8568,3
5.4657,0,5.4657,4
4.2238,0,4.2238,5
-3.8543,0,3.8543,6
3.7994,0,3.7994,7
-3.0688,0,3.0688,8
2.8761,0,2.8761,9
-2.3005,0,2.3005,10
1.9074,0,1.9074,11
-0.9592,0,0.9592,12
-0.766,0,0.766,13
0.2977,0,0.2977,14
-0.2973,0,0.2973,15
-6.3747,0,6.3747,1
5.8652,0,5.8652,2
-5.3704,0,5.3704,3
5.2676,0,5.2676,4
3.9753,0,3.9753,5
-3.8062,0,3.8062,6
-3.4309,0,3.4309,7
-2.5309,0,2.5309,8
2.4616,0,2.4616,9
1.934,0,1.934,10
-1.2552,0,1.2552,11
1.1346,0,1.1346,12
-0.698,0,0.698,13
0.6903,0,0.6903,14
0.4849,0,0.4849,15
6.7823,0,6.7823,1
-6.2443,0,6.2443,2
5.7082,0,5.7082,3
-4.9029,0,4.9029,4
4.3845,0,4.3845,5
-4.0895,0,4.0895,6
4.0198,0,4.0198,7
-3.2645,0,3.2645,8
2.6662,0,2.6662,9
2.3601,0,2.3601,10
-2.3169,0,2.3169,11
1.7825,0,1.7825,12
-1.6058,0,1.6058,13
-1.0671,0,1.0671,14
0.2041,0,0.2041,15
-7.1348,0,7.1348,1
6.7885,0,6.7885,2
-5.3708,0,5.3708,3
5.0424,0,5.0424,4
4.2235,0,4.2235,5
-3.9112,0,3.9112,6
3.6506,0,3.6506,7
-3.1463,0,3.1463,8
-3.1082,0,3.1082,9
2.6768,0,2.6768,10
2.0657,0,2.0657,11
1.326,0,1.326,12
-1.0058,0,1.0058,13
-0.3577,0,0.3577,14
0.2213,0,0.2213,15
6.8318,0,6.8318,1
5.1778,0,5.1778,2
-5.0055,0,5.0055,3
-4.3231,0,4.3231,4
4.0885,0,4.0885,5
3.5212,0,3.5212,6
-3.4995,0,3.4995,7
-2.7711,0,2.7711,8
-2.1019,0,2.1019,9
2.0996,0,2.0996,10
-1.8188,0,1.8188,11
1.1549,0,1.1549,12
-0.8858,0,0.8858,13
0.6856,0,0.6856,14
0.0441,0,0.0441,15
-8.2515,0,8.2515,1
6.5732,0,6.5732,2
5.3788,0,5.3788,3
-4.6172,0,4.6172,4
4.226,0,4.226,5
-4.1483,0,4.1483,6
-3.4003,0,3.4003,7
3.158,0,3.158,8
-2.9611,0,2.9611,9
-2.7346,0,2.7346,10
2.682,0,2.682,11
1.6529,0,1.6529,12
0.7246,0,0.7246,13
-0.5995,0,0.5995,14
0.3045,0,0.3045,15
6.8215,0,6.8215,1
-6.6064,0,6.6064,2
-5.8773,0,5.8773,3
5.1204,0,5.1204,4
-4.5835,0,4.5835,5
4.2409,0,4.2409,6
-2.9731,0,2.9731,7
2.9306,0,2.9306,8
-2.5705,0,2.5705,9
2.5424,0,2.5424,10
1.88,0,1.88,11
-1.8474,0,1.8474,12
-1.3684,0,1.3684,13
-0.4155,0,0.4155,14
-0.0813,0,0.0813,15
-6.4428,0,6.4428,1
5.7448,0,5.7448,2
-5.1824,0,5.1824,3
5.0844,0,5.0844,4
-4.4187,0,4.4187,5
4.2141,0,4.2141,6
3.712,0,3.712,7
-3.6796,0,3.6796,8
2.6998,0,2.6998,9
-2.2785,0,2.2785,10
2.125,0,2.125,11
-1.8388,0,1.8388,12
1.2704,0,1.2704,13
-0.9105,0,0.9105,14
0.2709,0,0.2709,15
-7.0307,0,7.0307,1
5.986,0,5.986,2
5.3274,0,5.3274,3
-4.622,0,4.622,4
-4.208,0,4.208,5
4.0289,0,4.0289,6
-3.6931,0,3.6931,7
3.1268,0,3.1268,8
2.633,0,2.633,9
-2.5922,0,2.5922,10
-2.3526,0,2.3526,11
1.8867,0,1.8867,12
1.389,0,1.389,13
-1.1061,0,1.1061,14
-0.0419,0,0.0419,15
-6.1367,0,6.1367,1
-5.61,0,5.61,2
5.0691,0,5.0691,3
4.7243,0,4.7243,4
-4.3118,0,4.3118,5
4.0314,0,4.0314,6
-3.2649,0,3.2649,7
2.6488,0,2.6488,8
-2.6216,0,2.6216,9
1.7059,0,1.7059,10
-1.5679,0,1.5679,11
-1.5059,0,1.5059,12
0.9095,0,0.9095,13
0.8499,0,0.8499,14
0.4646,0,0.4646,15
-7.0705,0,7.0705,1
6.4463,0,6.4463,2
5.6614,0,5.6614,3
-5.2741,0,5.2741,4
-4.8283,0,4.8283,5
4.6748,0,4.6748,6
-4.2712,0,4.2712,7
3.7416,0,3.7416,8
2.5166,0,2.5166,9
-2.2632,0,2.2632,10
-2.0449,0,2.0449,11
1.7894,0,1.7894,12
-1.3261,0,1.3261,13
-0.3113,0,0.3113,14
-0.1674,0,0.1674,15
-7.4185,0,7.4185,1
6.5695,0,6.5695,2
5.2597,0,5.2597,3
-5.2207,0,5.2207,4
4.6206,0,4.6206,5
4.0778,0,4.0778,6
-3.8029,0,3.8029,7
-3.5803,0,3.5803,8
-2.5893,0,2.5893,9
2.1684,0,2.1684,10
-1.7499,0,1.7499,11
1.2898,0,1.2898,12
-0.7079,0,0.7079,13
0.2817,0,0.2817,14
0.194,0,0.194,15
7.2142,0,7.2142,1
-5.9132,0,5.9132,2
-4.6538,0,4.6538,3
4.5549,0,4.5549,4
4.106,0,4.106,5
-3.8164,0,3.8164,6
3.2817,0,3.2817,7
-3.0743,0,3.0743,8
2.5038,0,2.5038,9
1.7285,0,1.7285,10
1.1303,0,1.1303,11
-1.1217,0,1.1217,12
-0.6342,0,0.6342,13
0.5279,0,0.5279,14
-0.3299,0,0.3299,15
-7.58,0,7.58,1
7.061,0,7.061,2
4.5967,0,4.5967,3
-4.3806,0,4.3806,4
-3.8374,0,3.8374,5
3.2799,0,3.2799,6
3.2498,0,3.2498,7
-3.0808,0,3.0808,8
-2.8051,0,2.8051,9
2.3206,0,2.3206,10
1.8984,0,1.8984,11
-1.3099,0,1.3099,12
1.0568,0,1.0568,13
-0.9114,0,0.9114,14
-0.238,0,0.238,15
6.6113,0,6.6113,1
-6.3996,0,6.3996,2
4.7854,0,4.7854,3
-4.7296,0,4.7296,4
-4.3308,0,4.3308,5
3.608,0,3.608,6
2.9818,0,2.9818,7
-2.6168,0,2.6168,8
2.5087,0,2.5087,9
-2.504,0,2.504,10
-1.6774,0,1.6774,11
1.1232,0,1.1232,12
-0.9768,0,0.9768,13
0.8402,0,0.8402,14
0.2466,0,0.2466,15
5.8843,0,5.8843,1
-5.5047,0,5.5047,2
-5.0216,0,5.0216,3
4.1271,0,4.1271,4
-3.9557,0,3.9557,5
3.4871,0,3.4871,6
-3.2156,0,3.2156,7
2.8621,0,2.8621,8
-2.3809,0,2.3809,9
-2.1247,0,2.1247,10
1.7603,0,1.7603,11
-1.2542,0,1.2542,12
0.4607,0,0.4607,13
-0.1866,0,0.1866,14
0.0957,0,0.0957,15
-6.0953,0,6.0953,1
6.0116,0,6.0116,2
-4.915,0,4.915,3
4.6082,0,4.6082,4
-4.2028,0,4.2028,5
4.0641,0,4.0641,6
-3.7774,0,3.7774,7
3.1913,0,3.1913,8
-2.6634,0,2.6634,9
2.3656,0,2.3656,10
-1.7965,0,1.7965,11
1.7025,0,1.7025,12
-1.1576,0,1.1576,13
0.9161,0,0.9161,14
0.309,0,0.309,15
-6.9213,0,6.9213,1
6.5394,0,6.5394,2
6.106,0,6.106,3
-5.9093,0,5.9093,4
-4.9295,0,4.9295,5
4.2507,0,4.2507,6
-4.2234,0,4.2234,7
3.9293,0,3.9293,8
2.8352,0,2.8352,9
-2.0674,0,2.0674,10
1.9012,0,1.9012,11
1.7058,0,1.7058,12
-1.209,0,1.209,13
0.6998,0,0.6998,14
-0.6274,0,0.6274,15
-5.9291,0,5.9291,1
5.8278,0,5.8278,2
-5.5347,0,5.5347,3
5.137,0,5.137,4
4.3951,0,4.3951,5
-3.8688,0,3.8688,6
-2.9096,0,2.9096,7
2.8819,0,2.8819,8
2.4849,0,2.4849,9
-2.0211,0,2.0211,10
1.7861,0,1.7861,11
1.2821,0,1.2821,12
-0.8601,0,0.8601,13
0.7119,0,0.7119,14
-0.0578,0,0.0578,15
-6.2227,0,6.2227,1
5.4963,0,5.4963,2
4.9321,0,4.9321,3
-4.7812,0,4.7812,4
4.4151,0,4.4151,5
-4.139,0,4.139,6
3.3694,0,3.3694,7
3.2881,0,3.2881,8
-3.192,0,3.192,9
-2.7494,0,2.7494,10
-1.5172,0,1.5172,11
0.9118,0,0.9118,12
0.7268,0,0.7268,13
-0.7217,0,0.7217,14
0.1261,0,0.1261,15
-8.6021,0,8.6021,1
-7.3349,0,7.3349,2
6.8249,0,6.8249,3
5.3935,0,5.3935,4
-5.2069,0,5.2069,5
3.9626,0,3.9626,6
-3.5108,0,3.5108,7
3.1857,0,3.1857,8
2.5446,0,2.5446,9
-2.1922,0,2.1922,10
-1.8194,0,1.8194,11
1.3193,0,1.3193,12
0.8902,0,0.8902,13
-0.7823,0,0.7823,14
0.705,0,0.705,15
5.9254,0,5.9254,1
-5.3769,0,5.3769,2
5.3669,0,5.3669,3
-4.6396,0,4.6396,4
4.4565,0,4.4565,5
3.4342,0,3.4342,6
-3.3208,0,3.3208,7
2.6624,0,2.6624,8
-2.1155,0,2.1155,9
1.9383,0,1.9383,10
-1.251,0,1.251,11
0.9868,0,0.9868,12
-0.6576,0,0.6576,13
-0.2427,0,0.2427,14
0.1727,0,0.1727,15
-5.8308,0,5.8308,1
5.7196,0,5.7196,2
5.3051,0,5.3051,3
-5.2206,0,5.2206,4
4.5268,0,4.5268,5
-4.029,0,4.029,6
3.5907,0,3.5907,7
3.1783,0,3.1783,8
-2.8609,0,2.8609,9
2.2162,0,2.2162,10
-1.9282,0,1.9282,11
1.7035,0,1.7035,12
-1.4582,0,1.4582,13
-0.9118,0,0.9118,14
-0.1937,0,0.1937,15
7.5148,0,7.5148,1
-6.0607,0,6.0607,2
5.1113,0,5.1113,3
-4.7398,0,4.7398,4
4.6991,0,4.6991,5
-3.642,0,3.642,6
-3.2004,0,3.2004,7
3.0354,0,3.0354,8
2.5661,0,2.5661,9
2.2458,0,2.2458,10
-2.0015,0,2.0015,11
-1.5494,0,1.5494,12
-1.2832,0,1.2832,13
0.8027,0,0.8027,14
0.4123,0,0.4123,15
-6.2254,0,6.2254,1
6.1722,0,6.1722,2
-5.4979,0,5.4979,3
-5.2094,0,5.2094,4
4.2151,0,4.2151,5
-3.6963,0,3.6963,6
3.6315,0,3.6315,7
2.9885,0,2.9885,8
-2.5234,0,2.5234,9
2.1476,0,2.1476,10
-1.265,0,1.265,11
1.161,0,1.161,12
-1.0853,0,1.0853,13
0.6651,0,0.6651,14
-0.0957,0,0.0957,15
7.9736,0,7.9736,1
-6.492,0,6.492,2
5.9148,0,5.9148,3
-5.1001,0,5.1001,4
4.6205,0,4.6205,5
-4.5401,0,4.5401,6
3.5652,0,3.5652,7
-3.3861,0,3.3861,8
2.326,0,2.326,9
-2.0069,0,2.0069,10
1.9858,0,1.9858,11
-1.6847,0,1.6847,12
-1.4023,0,1.4023,13
1.0039,0,1.0039,14
0.1216,0,0.1216,15
6.1789,0,6.1789,1
-5.8727,0,5.8727,2
5.5438,0,5.5438,3
-4.9471,0,4.9471,4
-4.5621,0,4.5621,5
3.7405,0,3.7405,6
2.7102,0,2.7102,7
-2.6468,0,2.6468,8
1.9719,0,1.9719,9
1.8812,0,1.8812,10
-1.4456,0,1.4456,11
-1.2616,0,1.2616,12
0.8275,0,0.8275,13
0.378,0,0.378,14
-0.2592,0,0.2592,15
7.9923,0,7.9923,1
-6.5967,0,6.5967,2
6.0682,0,6.0682,3
-4.8523,0,4.8523,4
-4.6163,0,4.6163,5
4.5784,0,4.5784,6
4.2274,0,4.2274,7
-4.1925,0,4.1925,8
-3.1532,0,3.1532,9
-2.3103,0,2.3103,10
-2.2484,0,2.2484,11
1.9422,0,1.9422,12
1.5384,0,1.5384,13
-0.5888,0,0.5888,14
-0.1471,0,0.1471,15
-7.0142,0,7.0142,1
-5.7731,0,5.7731,2
5.5882,0,5.5882,3
4.6316,0,4.6316,4
3.9466,0,3.9466,5
-3.862,0,3.862,6
-3.096,0,3.096,7
2.6059,0,2.6059,8
-2.5995,0,2.5995,9
1.5897,0,1.5897,10
-1.456,0,1.456,11
1.2413,0,1.2413,12
-1.1014,0,1.1014,13
-0.7315,0,0.7315,14
-0.0936,0,0.0936,15
-6.2073,0,6.2073,1
5.6564,0,5.6564,2
5.2165,0,5.2165,3
-4.7677,0,4.7677,4
-4.2782,0,4.2782,5
3.4798,0,3.4798,6
3.2502,0,3.2502,7
-3.0684,0,3.0684,8
-2.4333,0,2.4333,9
1.8323,0,1.8323,10
-1.584,0,1.584,11
1.3046,0,1.3046,12
-1.289,0,1.289,13
-0.624,0,0.624,14
0.1808,0,0.1808,15
8.4671,0,8.4671,1
-6.4609,0,6.4609,2
5.0336,0,5.0336,3
-4.8071,0,4.8071,4
4.1637,0,4.1637,5
-4.0357,0,4.0357,6
-3.3021,0,3.3021,7
3.2995,0,3.2995,8
2.4775,0,2.4775,9
-2.1798,0,2.1798,10
-1.635,0,1.635,11
1.1991,0,1.1991,12
-1.1886,0,1.1886,13
0.9228,0,0.9228,14
-0.2727,0,0.2727,15
7.4292,0,7.4292,1
-5.7666,0,5.7666,2
-5.4772,0,5.4772,3
-4.9006,0,4.9006,4
4.0825,0,4.0825,5
3.4675,0,3.4675,6
-2.8577,0,2.8577,7
-2.8307,0,2.8307,8
2.5445,0,2.5445,9
-2.1075,0,2.1075,10
-1.6673,0,1.6673,11
1.1131,0,1.1131,12
-0.8477,0,0.8477,13
0.707,0,0.707,14
-0.0013,0,0.0013,15
-7.2173,0,7.2173,1
6.7746,0,6.7746,2
-5.3759,0,5.3759,3
-4.7685,0,4.7685,4
4.4355,0,4.4355,5
-3.8174,0,3.8174,6
3.5674,0,3.5674,7
-3.0865,0,3.0865,8
