"Re","Im","Norm","Order"
15.6116,0,15.6116,13
-15.3756,0,15.3756,14
15.1029,0,15.1029,15
-14.9925,0,14.9925,16
14.4346,0,14.4346,17
-14.2513,0,14.2513,18
-14.0979,0,14.0979,19
13.8582,0,13.8582,20
-13.8021,0,13.8021,21
13.4638,0,13.4638,22
13.2686,0,13.2686,23
-13.2217,0,13.2217,24
-12.7715,0,12.7715,25
12.3974,0,12.3974,26
12.2985,0,12.2985,27
-12.2948,0,12.2948,28
11.7862,0,11.7862,29
11.6848,0,11.6848,30
-11.5353,0,11.5353,31
-11.3068,0,11.3068,32
-11.1474,0,11.1474,33
11.1185,0,11.1185,34
10.8193,0,10.8193,35
-10.6863,0,10.6863,36
10.4694,0,10.4694,37
-10.4543,0,10.4543,38
10.4267,0,10.4267,39
-10.0709,0,10.0709,40
9.8861,0,9.8861,41
-9.659,0,9.659,42
-9.5023,0,9.5023,43
9.4773,0,9.4773,44
9.271,0,9.271,45
-9.2278,0,9.2278,46
-8.5923,0,8.5923,47
8.309,0,8.309,48
-8.2662,0,8.2662,49
8.0183,0,8.0183,50
-7.9544,0,7.9544,51
-7.843,0,7.843,52
7.7843,0,7.7843,53
7.287,0,7.287,54
-7.233,0,7.233,55
6.8769,0,6.8769,56
-6.8432,0,6.8432,57
6.7636,0,6.7636,58
-6.5576,0,6.5576,59
6.4466,0,6.4466,60
-6.0835,0,6.0835,61
6.0501,0,6.0501,62
5.8821,0,5.8821,63
5.7334,0,5.7334,64
-5.7232,0,5.7232,65
5.5433,0,5.5433,66
-5.5196,0,5.5196,67
-5.2968,0,5.2968,68
5.1602,0,5.1602,69
-4.8888,0,4.8888,70
4.7002,0,4.7002,71
-4.5329,0,4.5329,72
4.3928,0,4.3928,73
-4.1204,0,4.1204,74
